id ,farm_id,sonotype ,time ,date ,,,,,,,,,,,,,,,number of bat species ,shannon diversity ,number of shade trees,shannon index shade trees 
,emmanuel_a1,QCF_20_29_E,18:15:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,19:40:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,18:35:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,19:45:05,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,18:35:20,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,FM_20_40_V,18:35:20,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,19:45:00,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:10:50,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:10:45,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:15:40,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:15:45,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,FM_20_40_V,20:20:15,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:20:35,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:25:00,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:50:15,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:50:55,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:55:00,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:55:45,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,20:55:50,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:05:05,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:10:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:25:15,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:35:00,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:35:30,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:35:40,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:35:55,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:40:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:40:30,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:40:35,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:55:05,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:55:10,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:55:15,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:55:20,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:55:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,21:55:30,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:10:15,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_30_40_M,22:10:40,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:10:40,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:15:10,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:15:15,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:15:20,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:15:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:15:30,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:15:35,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:15:35,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:15:40,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:15:40,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:20:10,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:20:15,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:20:20,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:20:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:20:30,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:20:35,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:25:05,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:25:20,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:25:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:25:25,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:25:30,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:30:05,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:30:55,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:35:40,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:35:50,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:35:55,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_30_40_M,22:55:30,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,22:55:30,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,23:00:50,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,23:35:30,20/10/2024,,,,,,,,,,,,,,,,,,
,emmanuel_a1,QCF_20_29_M,23:35:35,20/10/2024,,,,,,,,,,,,,,,,,,
,faustina_a,CF_FM_45_60_H,18:15:35,11/11/2024,,,,,,,,,,,,,,,,,,
,faustina_a,CF_FM_45_60_H,18:15:30,11/11/2024,,,,,,,,,,,,,,,,,,
,faustina_a,CF_FM_45_60_H,20:35:00,11/11/2024,,,,,,,,,,,,,,,,,,
,faustina_a,FM_20_40_V,19:25:35,11/11/2024,,,,,,,,,,,,,,,,,,
,faustina_a,CF_FM_45_60_H,20:10:26,11/11/2024,,,,,,,,,,,,,,,,,,
,faustina_a,FM_20_40_V,19:25:40,11/11/2024,,,,,,,,,,,,,,,,,,
,faustina_a,CF_FM_45_60_H,21:30:00,11/11/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,00:05:25,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,00:05:25,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,00:05:25,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,00:05:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,00:05:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,00:15:10,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,00:15:25,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,00:05:30,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,00:05:30,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,00:05:30,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,00:20:00,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,00:20:30,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,00:20:35,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,01:20:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,01:25:11,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,01:25:11,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,01:50:05,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,03:40:15,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,04:25:46,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,04:25:51,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,04:40:05,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,04:45:01,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,04:45:01,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,04:45:06,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,04:45:11,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,04:45:16,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,04:45:16,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,04:45:21,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,04:45:21,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,04:55:45,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,05:00:30,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,05:05:01,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,05:05:06,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_E,05:10:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,05:10:30,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,05:10:40,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,05:15:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:05:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,18:05:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,18:15:00,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:15:05,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,18:15:05,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,18:15:10,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:15:10,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:15:15,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,18:15:15,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:15:40,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:15:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:15:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:20:10,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FMQCF_40_44_V,18:20:15,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:20:15,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:20:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:20:30,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,"QFM_25_35_R	",18:20:35,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:20:35,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:20:40,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FMQCF_40_44_V,18:20:45,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:20:45,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,"FMQCF_40_44_V	",18:20:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:20:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,"FMQCF_40_44_V	",18:25:06,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:25:06,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:25:11,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:25:16,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:25:26,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,"FMQCF_40_44_V	",18:25:31,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:25:31,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FMQCF_40_44_V,18:25:36,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:25:36,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FMQCF_40_44_V,18:25:41,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:25:41,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:25:56,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FMQCF_40_44_V,18:25:56,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:30:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:30:30,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:30:40,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:30:45,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:30:45,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,18:30:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:30:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:35:05,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FMQCF_40_44_V,18:35:10,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:35:10,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:35:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:35:25,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:35:40,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_40_45_VM,18:35:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:35:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:35:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,18:45:15,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,18:45:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,18:45:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,19:00:11,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:05:30,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:05:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:10:40,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:10:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,19:15:00,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,19:15:05,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:15:05,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:15:25,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:20:16,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,19:20:51,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:25:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:30:35,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,19:30:40,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,19:30:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,19:35:00,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,19:45:25,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,20:00:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,20:00:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FMQCF_40_44_V,20:05:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,20:05:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,20:35:21,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,20:40:00,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,20:45:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,20:50:01,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,20:50:41,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,20:50:51,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,20:55:15,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,20:55:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,21:00:20,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,21:15:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,21:35:25,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_30_40_M,21:35:40,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,21:35:45,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,21:35:55,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,21:40:25,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,21:45:56,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_10_19_MO,22:15:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,FM_20_40_V,22:20:50,28/10/2024,,,,,,,,,,,,,,,,,,
,george_d,QCF_20_29_M,22:40:45,28/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,CF_FM_45_60_H,00:00:00,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,00:50:55,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,FM_20_40_V,01:20:40,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_E,02:05:20,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,02:10:15,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,02:10:20,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_30_40_M,05:05:10,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,05:20:40,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,05:20:40,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,05:20:45,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,18:10:35,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_10_19_MO,18:35:05,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_10_19_MO,18:35:15,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,18:35:40,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,FM_20_40_V,19:45:00,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,19:45:05,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,19:45:10,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,19:50:15,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,19:50:20,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,19:50:25,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_30_40_M,19:50:30,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,20:00:00,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,20:00:05,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,20:05:30,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_FM_20_30_M,20:15:05,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_FM_20_30_M,20:15:10,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_FM_20_30_M,20:15:15,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_FM_20_30_M,20:15:20,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,20:55:25,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,20:55:30,26/10/2024,,,,,,,,,,,,,,,,,,
,helena_a ,QCF_20_29_M,23:20:35,26/10/2024,,,,,,,,,,,,,,,,,,
,james_o,CF_FM_61_70_H,04:00:05,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,04:20:35,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,04:20:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_10_19_MO,04:40:15,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,05:20:00,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,05:25:00,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,05:25:10,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,05:25:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,05:25:50,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,07:35:35,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,07:35:45,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_40_45_VM,18:05:30,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,18:05:50,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:10:35,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:10:45,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:30:15,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:30:20,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:30:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:30:45,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:35:00,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:35:25,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:35:30,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,18:40:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,18:40:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,18:35:35,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,"FMQCF_40_44_V	",18:45:35,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,"FMQCF_40_44_V	",18:45:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,19:10:05,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,19:10:10,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,19:15:10,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,19:15:15,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:25:25,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,19:25:30,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:25:35,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,19:25:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,19:25:45,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,19:35:00,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:35:05,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:35:10,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:35:55,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:45:35,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:45:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:45:45,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:45:50,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_30_40_M,19:45:55,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,19:50:35,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,19:50:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,19:55:15,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,19:55:25,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,19:55:30,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,19:55:40,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,19:55:45,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,FM_20_40_V,19:55:55,29/10/2024,,,,,,,,,,,,,,,,,,
,james_o,QCF_20_29_M,20:00:25,29/10/2024,,,,,,,,,,,,,,,,,,
